ts,open,high,low,close,volume,taker_buy_volume,taker_sell_volume,delta,ratio,cum_delta,taker_total,taker_ratio_to_volume,close_pct_change,price_change,price_rolling_max,price_rolling_min,delta_rolling_max,delta_rolling_min
2026-01-15 02:30:00,3348.04,3352.8,3325.0,3327.6,23414.304,11563.566,11850.738,-287.17199999999866,0.975767585107358,23304.59100000007,23414.304,1.0,-0.6108033034154303,-20.440000000000055,3357.05,3327.6,15568.163999999999,-7678.067999999999
2026-01-15 02:35:00,3327.59,3330.08,3315.24,3321.3,40297.128000000004,20265.416,20031.712,233.70400000000154,1.011666701278453,23538.29500000007,40297.128,0.9999999999999998,-0.18932564010096797,-6.289999999999964,3349.54,3321.3,4000.1079999999993,-7678.067999999999
2026-01-15 02:40:00,3321.3,3327.39,3318.5,3319.22,12331.025,5274.869,7056.156,-1781.2870000000003,0.7475556095982004,21757.00800000007,12331.025,1.0,-0.06262608014935278,-2.080000000000382,3349.54,3319.22,4000.1079999999993,-7678.067999999999
2026-01-15 02:45:00,3319.24,3327.85,3313.57,3326.07,17410.552,8952.375,8458.177,494.1980000000003,1.0584284296722568,22251.20600000007,17410.552,1.0,0.2063737866125237,6.830000000000382,3349.54,3319.22,4000.1079999999993,-7678.067999999999
2026-01-15 02:50:00,3326.07,3338.67,3326.06,3338.66,12065.233999999999,7911.589,4153.645,3757.9439999999995,1.9047340348055741,26009.15000000007,12065.234,1.0000000000000002,0.37852480555129464,12.58999999999969,3349.54,3319.22,4000.1079999999993,-7678.067999999999
2026-01-15 02:55:00,3338.67,3341.76,3335.35,3337.49,19790.5,7823.111,11967.389,-4144.277999999999,0.6537024074340694,21864.872000000072,19790.5,1.0,-0.035043999688499916,-1.180000000000291,3348.05,3319.22,4000.1079999999993,-7678.067999999999
2026-01-15 03:00:00,3337.49,3344.0,3330.58,3342.77,16601.787,10018.96,6582.827,3436.132999999999,1.5219843997115523,25301.00500000007,16601.787,1.0,0.15820272120665724,5.2800000000002,3348.05,3319.22,4000.1079999999993,-7678.067999999999
2026-01-15 03:05:00,3342.76,3348.8,3335.29,3348.27,10709.394,5806.286,4903.108,903.1779999999999,1.1842052020881448,26204.18300000007,10709.394,1.0,0.16453420366941973,5.5099999999997635,3348.27,3319.22,4000.1079999999993,-4144.277999999999
2026-01-15 03:10:00,3348.26,3349.6,3342.4,3348.65,10939.563,6340.921,4598.642,1742.2790000000005,1.3788681528155486,27946.462000000072,10939.563,1.0,0.011349144483574491,0.38999999999987267,3348.65,3319.22,3757.9439999999995,-4144.277999999999
2026-01-15 03:15:00,3348.66,3354.11,3346.81,3350.22,12905.923,8005.11,4900.813,3104.2969999999996,1.6334249031742283,31050.75900000007,12905.922999999999,0.9999999999999999,0.04688456542187858,1.5599999999999454,3350.22,3319.22,3757.9439999999995,-4144.277999999999
2026-01-15 03:20:00,3350.22,3360.99,3349.88,3358.92,20904.183999999997,13577.655,7326.529,6251.126,1.8532179426301323,37301.88500000007,20904.184,1.0000000000000002,0.25968443863388924,8.700000000000273,3358.92,3319.22,6251.126,-4144.277999999999
2026-01-15 03:25:00,3358.91,3392.0,3356.77,3389.01,61014.417,42025.9,18988.517,23037.383,2.213227078238917,60339.26800000007,61014.417,1.0,0.8958236576042333,30.100000000000364,3389.01,3319.22,23037.383,-4144.277999999999
2026-01-15 03:30:00,3389.01,3400.0,3367.13,3368.99,50518.331,24365.496,26152.835,-1787.339,0.931657925421852,58551.92900000007,50518.331,1.0,-0.5907329869194955,-20.020000000000437,3389.01,3326.07,23037.383,-4144.277999999999
2026-01-15 03:35:00,3368.99,3371.69,3360.53,3370.55,22238.041,11830.537,10407.504,1423.0329999999994,1.1367314391615895,59974.96200000007,22238.041,1.0,0.04630467885033962,1.5600000000004002,3389.01,3337.49,23037.383,-4144.277999999999
2026-01-15 03:40:00,3370.55,3375.57,3366.38,3368.65,11703.863,5512.646,6191.217,-678.5709999999999,0.8903978006262743,59296.391000000076,11703.863,1.0,-0.0563706220053084,-1.900000000000091,3389.01,3337.49,23037.383,-4144.277999999999
2026-01-15 03:45:00,3368.64,3375.5,3367.2,3373.09,4857.786,2867.896,1989.89,878.0060000000001,1.4412334350139957,60174.39700000008,4857.786,1.0,0.1318035414780372,4.450000000000273,3389.01,3342.77,23037.383,-1787.339
2026-01-15 03:50:00,3373.08,3381.17,3362.64,3365.22,14790.130000000001,6148.963,8641.167,-2492.2039999999997,0.7115894184199889,57682.19300000008,14790.13,0.9999999999999999,-0.23331722545204547,-7.860000000000127,3389.01,3348.27,23037.383,-2492.2039999999997
2026-01-15 03:55:00,3365.23,3367.7,3360.34,3366.3,8228.532,4118.261,4110.271,7.990000000000691,1.0019439107543033,57690.18300000008,8228.532,1.0,0.03209299837754198,1.0700000000001637,3389.01,3348.65,23037.383,-2492.2039999999997
2026-01-15 04:00:00,3366.3,3372.42,3360.45,3363.5,7709.587,4217.728,3491.859,725.8690000000001,1.207874659314709,58416.052000000076,7709.5869999999995,0.9999999999999999,-0.08317737575379569,-2.800000000000182,3389.01,3350.22,23037.383,-2492.2039999999997
2026-01-15 04:05:00,3363.51,3380.0,3362.0,3377.06,13026.671,7744.252,5282.419,2461.8330000000005,1.4660427353453032,60877.885000000075,13026.671,1.0,0.4031514791140056,13.549999999999727,3389.01,3358.92,23037.383,-2492.2039999999997
2026-01-15 04:10:00,3377.05,3394.25,3376.25,3380.02,29900.628,15296.297,14604.331,691.9660000000003,1.04738087626198,61569.851000000075,29900.628,1.0,0.08765020461585227,2.9699999999998,3389.01,3363.5,23037.383,-2492.2039999999997
2026-01-15 04:15:00,3380.01,3380.02,3370.18,3374.42,8351.461,3629.021,4722.44,-1093.4189999999994,0.7684631249947063,60476.43200000007,8351.461,1.0,-0.1656794930207539,-5.5900000000001455,3380.02,3363.5,2461.8330000000005,-2492.2039999999997
2026-01-15 04:20:00,3374.43,3377.9,3372.0,3373.0,3819.7039999999997,1940.244,1879.46,60.78399999999988,1.0323412043884945,60537.21600000007,3819.7039999999997,1.0,-0.04208130582441516,-1.4299999999998363,3380.02,3363.5,2461.8330000000005,-2492.2039999999997
2026-01-15 04:25:00,3373.0,3373.0,3361.1,3364.86,9422.442000000001,3738.41,5684.032,-1945.6220000000003,0.6577038975150034,58591.59400000007,9422.442,0.9999999999999998,-0.2413281944856127,-8.139999999999873,3380.02,3363.5,2461.8330000000005,-2492.2039999999997
2026-01-15 04:30:00,3364.85,3376.58,3364.4,3372.03,8909.374,6654.942,2254.432,4400.51,2.9519373394274036,62992.10400000007,8909.374,1.0,0.21308464542357797,7.180000000000291,3380.02,3363.5,4400.51,-2492.2039999999997
2026-01-15 04:35:00,3372.03,3382.38,3370.05,3379.8,9798.876,5069.822,4729.054,340.76800000000003,1.0720583863072826,63332.872000000076,9798.876,1.0,0.2304249962189031,7.769999999999982,3380.02,3363.5,4400.51,-2492.2039999999997
2026-01-15 04:40:00,3379.87,3380.14,3373.0,3373.01,8674.877,5780.031,2894.846,2885.185,1.9966626894833093,66218.05700000007,8674.877,1.0,-0.20089946150659843,-6.859999999999673,3380.02,3363.5,4400.51,-1945.6220000000003
2026-01-15 04:45:00,3373.01,3375.31,3368.01,3368.76,6607.113,3028.754,3578.359,-549.605,0.8464086470921447,65668.45200000008,6607.112999999999,0.9999999999999999,-0.12600021938862227,-4.25,3380.02,3363.5,4400.51,-1945.6220000000003
2026-01-15 04:50:00,3368.76,3373.33,3365.7,3372.22,6510.358,3001.404,3508.954,-507.5500000000002,0.8553557555898424,65160.902000000075,6510.358,1.0,0.10270841496573535,3.4599999999995816,3380.02,3364.86,4400.51,-1945.6220000000003
2026-01-15 04:55:00,3372.22,3383.0,3371.47,3381.8,6620.855,3933.951,2686.904,1247.047,1.4641204151692804,66407.94900000008,6620.855,1.0,0.28408585442232237,9.580000000000382,3381.8,3364.86,4400.51,-1945.6220000000003
2026-01-15 05:00:00,3381.81,3381.81,3374.2,3377.04,4190.089,1239.895,2950.194,-1710.299,0.4202757513573684,64697.65000000008,4190.089,1.0,-0.1407534449110015,-4.769999999999982,3381.8,3364.86,4400.51,-1945.6220000000003
2026-01-15 05:05:00,3377.04,3379.21,3371.01,3371.82,3764.202,1245.582,2518.62,-1273.0379999999998,0.4945493960978632,63424.61200000008,3764.202,1.0,-0.1545732357330576,-5.2199999999998,3381.8,3364.86,4400.51,-1945.6220000000003
2026-01-15 05:10:00,3371.81,3371.81,3365.53,3368.07,11497.491,3932.951,7564.54,-3631.589,0.5199193870347701,59793.02300000008,11497.491,1.0,-0.1112159012046865,-3.7399999999997817,3381.8,3364.86,4400.51,-3631.589
2026-01-15 05:15:00,3368.07,3373.77,3361.67,3372.11,7542.052,3687.057,3854.995,-167.9380000000001,0.9564362599692088,59625.08500000008,7542.052,1.0,0.11995000103917075,4.039999999999964,3381.8,3368.07,4400.51,-3631.589
2026-01-15 05:20:00,3372.11,3374.68,3370.37,3372.54,2754.514,1039.496,1715.018,-675.5219999999999,0.6061137550742908,58949.56300000008,2754.514,1.0,0.012751659939924664,0.4299999999998363,3381.8,3368.07,2885.185,-3631.589
2026-01-15 05:25:00,3372.54,3372.55,3368.25,3370.63,1555.615,801.41,754.205,47.20499999999993,1.06258908386977,58996.768000000084,1555.615,1.0,-0.05663387239290829,-1.9099999999998545,3381.8,3368.07,2885.185,-3631.589
2026-01-15 05:30:00,3370.63,3376.91,3369.76,3373.88,3967.49,1892.663,2074.827,-182.16400000000021,0.9122028005226459,58814.60400000009,3967.4900000000002,1.0000000000000002,0.0964211438217788,3.25,3381.8,3368.07,1247.047,-3631.589
2026-01-15 05:35:00,3373.89,3377.77,3372.73,3373.29,2125.633,1285.741,839.892,445.84899999999993,1.5308408700166212,59260.45300000009,2125.633,1.0,-0.017487284669281955,-0.599999999999909,3381.8,3368.07,1247.047,-3631.589
2026-01-15 05:40:00,3373.3,3373.76,3367.41,3369.0,1862.484,474.667,1387.817,-913.1500000000001,0.34202420059705274,58347.30300000009,1862.484,1.0,-0.12717554672144749,-4.300000000000182,3381.8,3368.07,1247.047,-3631.589
2026-01-15 05:45:00,3369.0,3370.0,3368.0,3369.5,1329.481,944.989,384.492,560.4970000000001,2.4577598493596744,58907.80000000009,1329.481,1.0,0.014841199168902364,0.5,3377.04,3368.07,560.4970000000001,-3631.589
2026-01-15 05:50:00,3369.5,3372.81,3363.25,3363.78,7997.237999999999,3341.529,4655.709,-1314.1799999999998,0.7177272033110317,57593.62000000009,7997.237999999999,1.0,-0.16975812435078286,-5.7199999999998,3373.88,3363.78,560.4970000000001,-3631.589
2026-01-15 05:55:00,3363.77,3372.2,3355.32,3371.11,20215.493,9750.733,10464.76,-714.027,0.9317684304274536,56879.59300000009,20215.493000000002,1.0000000000000002,0.21790961358947314,7.3400000000001455,3373.88,3363.78,560.4970000000001,-3631.589
2026-01-15 06:00:00,3371.12,3373.08,3366.0,3366.01,9015.727,5141.632,3874.095,1267.5369999999998,1.327182735580826,58147.130000000085,9015.726999999999,0.9999999999999998,-0.15128548163660938,-5.109999999999673,3373.88,3363.78,1267.5369999999998,-1314.1799999999998
2026-01-15 06:05:00,3366.01,3368.61,3364.16,3364.7,2368.202,950.363,1417.839,-467.4759999999999,0.6702897860758521,57679.65400000008,2368.202,1.0,-0.038918482119787434,-1.3100000000004002,3373.88,3363.78,1267.5369999999998,-1314.1799999999998
2026-01-15 06:10:00,3364.69,3366.8,3362.01,3362.3,3977.242,2151.742,1825.5,326.2420000000002,1.1787137770473843,58005.89600000008,3977.242,1.0,-0.07132879602935738,-2.3899999999998727,3373.88,3362.3,1267.5369999999998,-1314.1799999999998
2026-01-15 06:15:00,3362.31,3366.39,3362.3,3365.4,1880.323,1188.911,691.412,497.499,1.7195405922951872,58503.395000000084,1880.323,1.0,0.09219879249322549,3.0900000000001455,3373.88,3362.3,1267.5369999999998,-1314.1799999999998
2026-01-15 06:20:00,3365.39,3368.0,3364.53,3366.2,1310.0520000000001,519.156,790.896,-271.74,0.6564150027310797,58231.655000000086,1310.052,0.9999999999999998,0.02377131990252135,0.8099999999999454,3373.29,3362.3,1267.5369999999998,-1314.1799999999998
2026-01-15 06:25:00,3366.2,3367.0,3358.04,3359.73,3611.2949999999996,1310.745,2300.55,-989.8050000000003,0.5697528851796309,57241.850000000086,3611.295,1.0000000000000002,-0.19220486007961446,-6.4699999999998,3371.11,3359.73,1267.5369999999998,-1314.1799999999998
2026-01-15 06:30:00,3359.73,3363.15,3344.41,3356.31,19938.828,7199.198,12739.63,-5540.431999999999,0.5651025971711895,51701.418000000085,19938.828,1.0,-0.1017938941522134,-3.4200000000000728,3371.11,3356.31,1267.5369999999998,-5540.431999999999
2026-01-15 06:35:00,3356.31,3357.57,3347.93,3348.64,4238.59,1957.616,2280.974,-323.3580000000002,0.858236876001217,51378.060000000085,4238.59,1.0,-0.22852477870042298,-7.670000000000073,3371.11,3348.64,1267.5369999999998,-5540.431999999999
2026-01-15 06:40:00,3348.64,3353.74,3345.51,3350.83,7400.892,3824.917,3575.975,248.942,1.0696151399268732,51627.00200000009,7400.892,1.0,0.06539968464809309,2.1900000000000546,3371.11,3348.64,1267.5369999999998,-5540.431999999999
2026-01-15 06:45:00,3350.83,3358.99,3350.82,3358.2,4551.956,3253.988,1297.968,1956.0199999999998,2.506986304747112,53583.022000000085,4551.956,1.0,0.21994550603881002,7.369999999999891,3366.2,3348.64,1956.0199999999998,-5540.431999999999
2026-01-15 06:50:00,3358.2,3358.83,3349.46,3349.46,3808.458,1158.494,2649.964,-1491.47,0.4371734861303776,52091.55200000008,3808.4579999999996,0.9999999999999999,-0.26025847180036754,-8.739999999999782,3366.2,3348.64,1956.0199999999998,-5540.431999999999
2026-01-15 06:55:00,3349.46,3349.7,3345.15,3347.31,5693.950999999999,2962.258,2731.693,230.5649999999996,1.0844037012943986,52322.117000000086,5693.951,1.0000000000000002,-0.06418945143396027,-2.150000000000091,3366.2,3347.31,1956.0199999999998,-5540.431999999999
2026-01-15 07:00:00,3347.31,3356.61,3347.06,3356.48,9827.973,6229.78,3598.193,2631.5869999999995,1.7313634927309345,54953.704000000085,9827.973,1.0,0.2739513221064138,9.170000000000073,3366.2,3347.31,2631.5869999999995,-5540.431999999999
2026-01-15 07:05:00,3356.47,3363.48,3355.0,3361.99,4734.59,2570.198,2164.392,405.80600000000004,1.187491914588485,55359.51000000008,4734.59,1.0,0.1641600724568537,5.519999999999982,3366.2,3347.31,2631.5869999999995,-5540.431999999999
2026-01-15 07:10:00,3361.99,3362.11,3357.82,3361.77,3814.824,1545.119,2269.705,-724.586,0.6807576314983665,54634.92400000008,3814.8239999999996,0.9999999999999999,-0.006543743437659177,-0.2199999999997999,3361.99,3347.31,2631.5869999999995,-5540.431999999999
2026-01-15 07:15:00,3361.77,3367.99,3358.27,3358.41,5139.038,2568.819,2570.219,-1.400000000000091,0.9994552993344147,54633.52400000008,5139.0380000000005,1.0000000000000002,-0.0999473491642866,-3.3600000000001273,3361.99,3347.31,2631.5869999999995,-5540.431999999999
2026-01-15 07:20:00,3358.4,3360.0,3356.34,3357.01,4234.456,2403.588,1830.868,572.7200000000003,1.3128133759506422,55206.24400000008,4234.456,1.0,-0.04168639326346257,-1.3899999999998727,3361.99,3347.31,2631.5869999999995,-1491.47
2026-01-15 07:25:00,3357.01,3358.52,3354.07,3354.57,2469.962,986.823,1483.139,-496.3159999999999,0.665361102364647,54709.92800000008,2469.962,1.0,-0.07268372748368002,-2.4400000000000546,3361.99,3347.31,2631.5869999999995,-1491.47
2026-01-15 07:30:00,3354.57,3355.03,3347.87,3351.99,7452.269,2272.794,5179.475,-2906.6810000000005,0.43880779422624877,51803.247000000076,7452.269,1.0,-0.07691000634956202,-2.580000000000382,3361.99,3347.31,2631.5869999999995,-2906.6810000000005
2026-01-15 07:35:00,3352.0,3354.84,3351.0,3352.27,3535.5060000000003,1879.814,1655.692,224.12200000000007,1.1353645484788233,52027.36900000008,3535.5060000000003,1.0,0.008353246877224052,0.2699999999999818,3361.99,3347.31,2631.5869999999995,-2906.6810000000005
2026-01-15 07:40:00,3352.32,3352.73,3350.55,3352.41,2118.0460000000003,1506.071,611.975,894.0959999999999,2.4610008578781812,52921.46500000008,2118.046,0.9999999999999998,0.004176274584088979,0.08999999999969077,3361.99,3347.31,2631.5869999999995,-2906.6810000000005
2026-01-15 07:45:00,3352.4,3354.74,3351.34,3354.6,3452.734,1785.383,1667.351,118.03199999999993,1.0707901335711556,53039.497000000076,3452.7340000000004,1.0000000000000002,0.06532613850931401,2.199999999999818,3361.99,3351.99,2631.5869999999995,-2906.6810000000005
2026-01-15 07:50:00,3354.6,3356.0,3353.6,3355.18,4103.582,3495.82,607.762,2888.058,5.751955535225961,55927.55500000007,4103.582,1.0,0.017289691766531057,0.5799999999999272,3361.99,3351.99,2888.058,-2906.6810000000005
2026-01-15 07:55:00,3355.17,3357.13,3352.12,3352.97,3073.513,887.07,2186.443,-1299.373,0.4057137551722135,54628.18200000007,3073.5130000000004,1.0000000000000002,-0.06586829916725989,-2.200000000000273,3361.77,3351.99,2888.058,-2906.6810000000005
2026-01-15 08:00:00,3352.96,3353.87,3343.53,3344.75,9080.95,3130.472,5950.478,-2820.006,0.5260874840643055,51808.17600000007,9080.95,1.0,-0.24515578725725629,-8.210000000000036,3358.41,3344.75,2888.058,-2906.6810000000005
2026-01-15 08:05:00,3344.75,3347.98,3340.65,3345.3,8410.365,3862.125,4548.24,-686.1149999999998,0.8491471426309958,51122.061000000074,8410.365,1.0,0.016443680394662152,0.5500000000001819,3357.01,3344.75,2888.058,-2906.6810000000005
2026-01-15 08:10:00,3345.3,3347.15,3341.22,3346.3,5925.902,2538.94,3386.962,-848.0219999999999,0.7496216373257214,50274.03900000008,5925.902,1.0,0.029892685259924612,1.0,3355.18,3344.75,2888.058,-2906.6810000000005
2026-01-15 08:15:00,3346.29,3347.0,3338.24,3339.09,5068.2300000000005,1388.537,3679.693,-2291.156,0.37735131707998465,47982.883000000074,5068.2300000000005,1.0,-0.21546185339030854,-7.199999999999818,3355.18,3339.09,2888.058,-2906.6810000000005
2026-01-15 08:20:00,3339.1,3342.15,3335.24,3340.85,6305.437,3255.383,3050.054,205.32899999999972,1.067319791715163,48188.21200000007,6305.437,1.0,0.052708971606030275,1.75,3355.18,3339.09,2888.058,-2820.006
2026-01-15 08:25:00,3340.86,3342.74,3337.5,3339.8,4910.312,3173.905,1736.407,1437.4980000000003,1.8278577545471772,49625.71000000007,4910.312,1.0,-0.0314291273178946,-1.0599999999999454,3355.18,3339.09,2888.058,-2820.006
2026-01-15 08:30:00,3339.8,3340.85,3331.44,3332.01,12618.782,2467.816,10150.966,-7683.150000000001,0.2431114437778631,41942.56000000007,12618.782,1.0,-0.23324749985028648,-7.789999999999964,3355.18,3332.01,2888.058,-7683.150000000001
2026-01-15 08:35:00,3332.01,3333.55,3327.58,3330.75,11445.598,4058.625,7386.973,-3328.348,0.5494300574809194,38614.21200000007,11445.598,1.0,-0.03781501255999409,-1.2600000000002183,3355.18,3330.75,2888.058,-7683.150000000001
2026-01-15 08:40:00,3330.76,3335.28,3328.3,3331.32,8948.523000000001,3672.402,5276.121,-1603.719,0.6960420354271633,37010.493000000075,8948.523000000001,1.0,0.017113262778667426,0.5599999999999454,3352.97,3330.75,1437.4980000000003,-7683.150000000001
2026-01-15 08:45:00,3331.32,3333.66,3323.68,3327.81,12728.556999999999,4475.799,8252.758,-3776.959,0.5423397850754863,33233.53400000007,12728.557,1.0000000000000002,-0.10536363963834505,-3.5100000000002183,3346.3,3327.81,1437.4980000000003,-7683.150000000001
2026-01-15 08:50:00,3327.82,3328.06,3324.85,3326.24,3946.87,2614.492,1332.378,1282.1140000000003,1.9622749700160167,34515.648000000074,3946.87,1.0,-0.047178174234707715,-1.580000000000382,3346.3,3326.24,1437.4980000000003,-7683.150000000001
2026-01-15 08:55:00,3326.24,3330.17,3326.15,3330.16,3565.722,2690.203,875.519,1814.684,3.0726951670951745,36330.332000000075,3565.7219999999998,0.9999999999999999,0.11785078647361669,3.9200000000000728,3346.3,3326.24,1814.684,-7683.150000000001
2026-01-15 09:00:00,3330.17,3341.41,3330.17,3339.21,15333.031,10842.174,4490.857,6351.317000000001,2.4142772749165697,42681.64900000008,15333.031,1.0,0.27175871429601095,9.039999999999964,3340.85,3326.24,6351.317000000001,-7683.150000000001
2026-01-15 09:05:00,3339.22,3342.04,3334.39,3334.4,7435.057,3875.693,3559.364,316.3290000000002,1.0888723378671021,42997.978000000076,7435.057000000001,1.0000000000000002,-0.1440460468194571,-4.819999999999709,3340.85,3326.24,6351.317000000001,-7683.150000000001
2026-01-15 09:10:00,3334.39,3336.46,3332.11,3332.11,3758.422,1790.853,1967.569,-176.7159999999999,0.9101856148373958,42821.262000000075,3758.422,1.0,-0.06867802303263115,-2.2799999999997453,3339.8,3326.24,6351.317000000001,-7683.150000000001
2026-01-15 09:15:00,3332.11,3333.81,3331.0,3332.25,2947.8559999999998,1626.968,1320.888,306.08000000000015,1.231722901563191,43127.34200000008,2947.8559999999998,1.0,0.004201541965898059,0.13999999999987267,3339.21,3326.24,6351.317000000001,-7683.150000000001
2026-01-15 09:20:00,3332.26,3332.26,3321.63,3325.37,9289.315,2819.476,6469.839,-3650.363,0.4357876602493509,39476.97900000008,9289.315,1.0,-0.20646710180809436,-6.890000000000327,3339.21,3325.37,6351.317000000001,-3776.959
2026-01-15 09:25:00,3325.37,3331.37,3324.8,3324.8,6659.548000000001,3341.927,3317.621,24.30600000000004,1.0073263341412415,39501.285000000076,6659.548000000001,1.0,-0.0171409497288888,-0.569999999999709,3339.21,3324.8,6351.317000000001,-3776.959
2026-01-15 09:30:00,3324.8,3328.21,3317.51,3319.71,17324.073,6179.897,11144.176,-4964.2789999999995,0.5545405061800891,34537.006000000074,17324.073,1.0,-0.1530919153031829,-5.0900000000001455,3339.21,3319.71,6351.317000000001,-4964.2789999999995
2026-01-15 09:35:00,3319.72,3332.15,3315.68,3329.45,12824.007,7276.736,5547.271,1729.4650000000001,1.3117686155949475,36266.47100000008,12824.007,1.0,0.29339912221246767,9.730000000000018,3339.21,3319.71,6351.317000000001,-4964.2789999999995
2026-01-15 09:40:00,3329.45,3330.15,3325.3,3326.94,3705.334,1957.761,1747.573,210.18799999999987,1.120274231748831,36476.65900000008,3705.334,1.0,-0.07538782681824063,-2.5099999999997635,3339.21,3319.71,6351.317000000001,-4964.2789999999995
2026-01-15 09:45:00,3326.94,3328.83,3323.53,3323.9,3245.727,1777.409,1468.318,309.0910000000001,1.210506852057933,36785.75000000008,3245.727,1.0,-0.09137525774435273,-3.0399999999999636,3339.21,3319.71,6351.317000000001,-4964.2789999999995
2026-01-15 09:50:00,3323.94,3329.0,3321.21,3328.11,4712.261,2392.923,2319.338,73.58499999999958,1.0317267254708022,36859.33500000008,4712.261,1.0,0.12665844339481147,4.170000000000073,3334.4,3319.71,1729.4650000000001,-4964.2789999999995
2026-01-15 09:55:00,3328.11,3328.11,3322.0,3323.45,6579.341,3132.958,3446.383,-313.4249999999997,0.9090568285649042,36545.910000000076,6579.341,1.0,-0.14001941041613675,-4.660000000000309,3332.25,3319.71,1729.4650000000001,-4964.2789999999995
2026-01-15 10:00:00,3323.45,3326.7,3322.56,3326.07,5876.287,4413.643,1462.644,2950.999,3.017578440139911,39496.90900000007,5876.287,1.0,0.07883374204518123,2.6200000000003456,3332.25,3319.71,2950.999,-4964.2789999999995
2026-01-15 10:05:00,3326.07,3331.48,3326.06,3330.0,5026.025,3469.718,1556.307,1913.4109999999998,2.229456013498622,41410.32000000007,5026.025,1.0,0.11815746511647518,3.9299999999998363,3330.0,3319.71,2950.999,-4964.2789999999995
2026-01-15 10:10:00,3330.01,3330.01,3318.63,3319.56,7713.02,2852.406,4860.614,-2008.2079999999996,0.5868406748612418,39402.112000000074,7713.0199999999995,0.9999999999999999,-0.3135135135135192,-10.450000000000273,3330.0,3319.56,2950.999,-4964.2789999999995
2026-01-15 10:15:00,3319.56,3327.12,3318.03,3325.99,8090.9349999999995,4616.878,3474.057,1142.821,1.328958621001325,40544.93300000008,8090.9349999999995,1.0,0.19370036992854,6.429999999999836,3330.0,3319.56,2950.999,-4964.2789999999995
2026-01-15 10:20:00,3325.99,3326.0,3318.82,3320.4,4613.877,1170.652,3443.225,-2272.573,0.3399870760696731,38272.36000000008,4613.877,1.0,-0.1680702587800842,-5.589999999999691,3330.0,3319.56,2950.999,-2272.573
2026-01-15 10:25:00,3320.4,3323.79,3320.39,3321.62,2471.377,1583.187,888.19,694.9969999999998,1.7824868552899715,38967.357000000084,2471.377,1.0,0.03674256113721519,1.2199999999998,3330.0,3319.56,2950.999,-2272.573
2026-01-15 10:30:00,3321.62,3325.57,3312.0,3312.75,10065.016,2731.006,7334.01,-4603.004000000001,0.37237554898343467,34364.35300000008,10065.016,1.0,-0.2670383728421655,-8.86999999999989,3330.0,3312.75,2950.999,-4603.004000000001
2026-01-15 10:35:00,3312.73,3314.93,3303.3,3313.9,31431.686,13101.931,18329.755,-5227.8240000000005,0.7147902958877519,29136.529000000082,31431.686,1.0,0.034714361180299136,1.1700000000000728,3330.0,3312.75,2950.999,-5227.8240000000005
2026-01-15 10:40:00,3313.91,3320.83,3313.91,3316.33,7941.7880000000005,5019.47,2922.318,2097.152,1.717633057045811,31233.681000000084,7941.7880000000005,1.0,0.07332749932102978,2.4200000000000728,3330.0,3312.75,2950.999,-5227.8240000000005
2026-01-15 10:45:00,3316.33,3316.33,3307.12,3312.6,8895.757,4633.318,4262.439,370.8789999999999,1.0870109812715207,31604.560000000085,8895.757000000001,1.0000000000000002,-0.11247372848902648,-3.730000000000018,3330.0,3312.6,2950.999,-5227.8240000000005
2026-01-15 10:50:00,3312.6,3314.7,3308.3,3309.65,5504.3009999999995,3081.448,2422.853,658.5949999999998,1.2718262313066455,32263.155000000086,5504.3009999999995,1.0,-0.0890539153534986,-2.949999999999818,3330.0,3309.65,2097.152,-5227.8240000000005
2026-01-15 10:55:00,3309.64,3313.25,3308.61,3312.99,4018.101,2340.501,1677.6,662.9010000000003,1.3951484263233191,32926.056000000084,4018.101,1.0,0.10091701539436393,3.349999999999909,3325.99,3309.65,2097.152,-5227.8240000000005
2026-01-15 11:00:00,3312.99,3316.06,3311.54,3311.69,4230.758,2676.688,1554.07,1122.6180000000002,1.7223728660871134,34048.67400000009,4230.758,1.0,-0.03923947853751164,-1.2999999999997272,3325.99,3309.65,2097.152,-5227.8240000000005
2026-01-15 11:05:00,3311.69,3315.74,3309.17,3311.66,7987.093,3122.137,4864.956,-1742.819,0.6417605832406296,32305.855000000087,7987.093000000001,1.0000000000000002,-0.0009058818911222843,-0.03000000000020009,3321.62,3309.65,2097.152,-5227.8240000000005
2026-01-15 11:10:00,3311.67,3316.74,3311.0,3315.17,6293.287,4762.542,1530.745,3231.7970000000005,3.111257590258339,35537.65200000009,6293.287,1.0,0.10598914139736682,3.5,3321.62,3309.65,3231.7970000000005,-5227.8240000000005
2026-01-15 11:15:00,3315.16,3320.56,3308.59,3310.01,7111.851,3477.933,3633.918,-155.98500000000013,0.9570752559633982,35381.66700000009,7111.851000000001,1.0000000000000002,-0.15564812664207173,-5.149999999999636,3316.33,3309.65,3231.7970000000005,-5227.8240000000005
2026-01-15 11:20:00,3310.01,3313.86,3309.2,3310.56,3609.7439999999997,1782.073,1827.671,-45.597999999999956,0.9750513084685373,35336.06900000009,3609.744,1.0000000000000002,0.016616263999202907,0.5499999999997272,3316.33,3309.65,3231.7970000000005,-5227.8240000000005
2026-01-15 11:25:00,3310.55,3310.55,3288.0,3289.71,66501.473,22935.438,43566.035,-20630.597000000005,0.5264522695260194,14705.472000000085,66501.473,1.0,-0.6298028128171596,-20.840000000000146,3316.33,3289.71,3231.7970000000005,-20630.597000000005
