ts,open,high,low,close,vol_5m,vol_usdt_5m,buy_vol,sell_vol,ratio,price_change,price_change_pct,net_taker,total_taker,buy_sell_ratio,vol_taker_ratio,taker_dominance,buy_sell_imbalance
2026-01-07 02:10:00,3212.69,3219.19,3212.0,3215.0,19178.421000000002,61672143.242809996,8979.071,10199.35,0.8804,2.3099999999999454,0.0719,-1220.2790000000005,19178.421000000002,0.8804,1.0,1.0,-0.0636
2026-01-07 02:15:00,3215.01,3219.17,3212.17,3212.18,15970.971000000001,51361642.13429999,5365.265,10605.706,0.5059,-2.830000000000382,-0.088,-5240.441,15970.971000000001,0.5059,1.0,1.0,-0.3281
2026-01-07 02:20:00,3212.18,3218.28,3212.18,3214.01,7301.376,23476317.43473,3379.994,3921.382,0.8619,1.830000000000382,0.057,-541.3879999999999,7301.376,0.8619,1.0,1.0,-0.0741
2026-01-07 02:25:00,3214.01,3223.56,3213.0,3219.48,16721.154,53842980.01059,9831.592,6889.562,1.427,5.4699999999998,0.1702,2942.0300000000007,16721.154000000002,1.427,1.0,1.0,0.1759
2026-01-07 02:30:00,3219.49,3223.8,3216.19,3221.07,21178.693,68184478.76943,9075.248,12103.445,0.7498,1.580000000000382,0.0491,-3028.197,21178.693,0.7498,1.0,1.0,-0.143
2026-01-07 02:35:00,3221.08,3225.96,3215.0,3215.6,10801.673,34801005.692609996,5329.319,5472.354,0.9739,-5.480000000000018,-0.1701,-143.03499999999985,10801.673,0.9739,1.0,1.0,-0.0132
2026-01-07 02:40:00,3215.61,3221.3,3215.61,3220.01,5934.808,19101146.4869,4202.012,1732.796,2.425,4.400000000000091,0.1368,2469.2159999999994,5934.808,2.425,1.0,1.0,0.4161
2026-01-07 02:45:00,3220.0,3231.98,3219.85,3226.73,17351.088,56006162.32434,10255.112,7095.976,1.4452,6.730000000000018,0.209,3159.1359999999995,17351.088,1.4452,1.0,1.0,0.1821
2026-01-07 02:50:00,3226.73,3229.17,3221.72,3223.19,11951.525,38557051.30528,7076.77,4874.755,1.4517,-3.5399999999999636,-0.1097,2202.0150000000003,11951.525000000001,1.4517,1.0,1.0,0.1842
2026-01-07 02:55:00,3223.19,3223.56,3217.3,3217.62,8598.952000000001,27685623.768260002,2752.77,5846.007,0.4709,-5.570000000000164,-0.1728,-3093.2369999999996,8598.777,0.4709,1.0,1.0,-0.3597
2026-01-07 03:00:00,3217.62,3220.49,3211.58,3219.31,14206.949,45687499.84817,6348.806,7858.143,0.8079,1.6900000000000546,0.0525,-1509.3370000000004,14206.949,0.8079,1.0,1.0,-0.1062
2026-01-07 03:05:00,3219.3,3222.15,3218.62,3220.48,6273.93,20206348.30398,3211.951,3061.979,1.049,1.1799999999998363,0.0367,149.9720000000002,6273.93,1.049,1.0,1.0,0.0239
2026-01-07 03:10:00,3220.49,3227.54,3219.15,3225.85,5910.525,19054600.37667,3820.631,2089.894,1.8281,5.360000000000127,0.1664,1730.737,5910.525,1.8281,1.0,1.0,0.2928
2026-01-07 03:15:00,3225.84,3227.9,3222.73,3225.0,5653.776,18237636.02354,2901.023,2752.753,1.0539,-0.8400000000001455,-0.026,148.26999999999998,5653.776,1.0539,1.0,1.0,0.0262
2026-01-07 03:20:00,3225.0,3225.88,3221.08,3223.14,2403.513,7749164.35794,933.213,1470.3,0.6347,-1.8600000000001273,-0.0577,-537.087,2403.513,0.6347,1.0,1.0,-0.2235
2026-01-07 03:25:00,3223.13,3227.55,3221.61,3223.36,2832.422,9133864.50005,1458.657,1373.765,1.0618,0.2300000000000182,0.0071,84.89199999999983,2832.422,1.0618,1.0,1.0,0.03
2026-01-07 03:30:00,3223.4,3228.6,3222.28,3225.44,4861.649,15684638.84661,3281.364,1580.285,2.0764,2.0399999999999636,0.0633,1701.079,4861.649,2.0764,1.0,1.0,0.3499
2026-01-07 03:35:00,3225.44,3225.44,3220.24,3224.14,2011.655,6481825.69296,982.815,1028.84,0.9553,-1.300000000000182,-0.0403,-46.024999999999864,2011.655,0.9553,1.0,1.0,-0.0229
2026-01-07 03:40:00,3224.13,3225.0,3220.0,3222.28,4356.606,14039288.69325,2770.096,1586.51,1.746,-1.849999999999909,-0.0574,1183.586,4356.606,1.746,1.0,1.0,0.2717
2026-01-07 03:45:00,3222.28,3226.37,3222.28,3224.09,1878.188,6056070.76973,893.924,984.264,0.9082,1.8099999999999454,0.0562,-90.34000000000003,1878.188,0.9082,1.0,1.0,-0.0481
2026-01-07 03:50:00,3224.09,3224.09,3219.3,3219.4,2288.615,7371853.62712,1187.335,1101.28,1.0781,-4.690000000000055,-0.1455,86.05500000000006,2288.615,1.0781,1.0,1.0,0.0376
2026-01-07 03:55:00,3219.4,3223.04,3219.04,3222.1,1274.067,4103645.5959900003,837.698,436.369,1.9197,2.699999999999818,0.0839,401.32899999999995,1274.067,1.9197,1.0,1.0,0.315
2026-01-07 04:00:00,3222.1,3234.36,3221.76,3232.29,11916.311,38493413.85216,7215.929,4700.382,1.5352,10.190000000000055,0.3163,2515.5470000000005,11916.311,1.5352,1.0,1.0,0.2111
2026-01-07 04:05:00,3232.27,3237.0,3229.7,3233.39,14460.374,46768306.05572,8344.628,6115.746,1.3644,1.1199999999998909,0.0347,2228.8820000000005,14460.374,1.3644,1.0,1.0,0.1541
2026-01-07 04:10:00,3233.4,3236.0,3229.29,3234.97,4100.385,13257929.174320001,2150.074,1950.311,1.1024,1.569999999999709,0.0486,199.76300000000015,4100.385,1.1024,1.0,1.0,0.0487
2026-01-07 04:15:00,3234.97,3238.94,3233.0,3238.94,5986.298,19374808.99199,3429.065,2557.233,1.3409,3.9700000000002547,0.1227,871.8319999999999,5986.298000000001,1.3409,1.0,1.0,0.1456
2026-01-07 04:20:00,3238.93,3242.56,3236.67,3240.78,9230.001,29905834.77683,5886.818,3343.183,1.7608,1.8500000000003638,0.0571,2543.635,9230.001,1.7608,1.0,1.0,0.2756
2026-01-07 04:25:00,3240.79,3240.79,3238.15,3238.53,2084.9539999999997,6753831.459100001,816.839,1268.115,0.6441,-2.2599999999997635,-0.0697,-451.27599999999995,2084.954,0.6441,1.0,1.0,-0.2164
2026-01-07 04:30:00,3238.54,3245.76,3238.53,3243.27,8408.416,27268162.14305,5827.978,2580.438,2.2585,4.730000000000018,0.1461,3247.54,8408.416000000001,2.2585,1.0,1.0,0.3862
2026-01-07 04:35:00,3243.27,3248.0,3243.27,3245.98,5579.884,18115294.49781,3133.379,2446.505,1.2808,2.7100000000000364,0.0836,686.8739999999998,5579.884,1.2808,1.0,1.0,0.1231
2026-01-07 04:40:00,3245.99,3249.0,3244.4,3244.65,3549.638,11525823.51102,1516.732,2032.906,0.7461,-1.3399999999996908,-0.0413,-516.174,3549.638,0.7461,1.0,1.0,-0.1454
2026-01-07 04:45:00,3244.64,3246.79,3244.0,3245.51,2826.5769999999998,9173278.98009,1045.993,1780.584,0.5874,0.8700000000003456,0.0268,-734.5910000000001,2826.577,0.5874,1.0,1.0,-0.2599
2026-01-07 04:50:00,3245.51,3246.67,3241.14,3243.98,7506.905,24345481.25295,1580.101,5926.804,0.2666,-1.5300000000002,-0.0471,-4346.7029999999995,7506.905000000001,0.2666,1.0,1.0,-0.579
2026-01-07 04:55:00,3243.98,3245.0,3240.33,3240.33,3429.926,11121120.97891,1732.718,1697.208,1.0209,-3.650000000000091,-0.1125,35.50999999999999,3429.9260000000004,1.0209,1.0,1.0,0.0104
2026-01-07 05:00:00,3240.32,3243.41,3238.29,3239.0,5338.346,17299847.32701,3637.283,1701.063,2.1382,-1.3200000000001637,-0.0407,1936.2199999999998,5338.346,2.1382,1.0,1.0,0.3627
2026-01-07 05:05:00,3239.0,3240.24,3236.84,3238.2,3289.775,10653266.144,1262.803,2026.972,0.623,-0.8000000000001819,-0.0247,-764.1689999999999,3289.775,0.623,1.0,1.0,-0.2323
2026-01-07 05:10:00,3238.19,3254.0,3237.1,3253.58,17121.33,55639018.50051,13343.581,3777.749,3.5322,15.389999999999873,0.4753,9565.832,17121.33,3.5322,1.0,1.0,0.5587
2026-01-07 05:15:00,3253.58,3288.59,3252.93,3282.99,69601.12599999999,227906613.65662,41838.476,27762.65,1.507,29.409999999999854,0.9039,14075.826000000001,69601.126,1.507,1.0,1.0,0.2022
2026-01-07 05:20:00,3282.99,3286.7,3273.7,3281.14,19615.147,64357228.16142,8478.35,11136.797,0.7613,-1.849999999999909,-0.0564,-2658.447,19615.147,0.7613,1.0,1.0,-0.1355
2026-01-07 05:25:00,3281.14,3281.55,3275.79,3281.55,9882.409,32403865.40245,3859.049,6023.36,0.6407,0.41000000000030923,0.0125,-2164.3109999999997,9882.409,0.6407,1.0,1.0,-0.219
2026-01-07 05:30:00,3281.55,3299.72,3281.54,3297.99,24926.682,82028437.45460999,17244.99,7681.692,2.2449,16.4399999999996,0.501,9563.298000000003,24926.682,2.2449,1.0,1.0,0.3837
2026-01-07 05:35:00,3297.99,3298.9,3285.48,3287.13,15121.0,49752367.37418,6585.236,8535.764,0.7715,-10.859999999999673,-0.3293,-1950.5279999999993,15121.0,0.7715,1.0,1.0,-0.129
2026-01-07 05:40:00,3287.13,3293.35,3286.73,3289.58,6296.735,20714514.61759,3722.863,2573.872,1.4464,2.449999999999818,0.0745,1148.991,6296.735,1.4464,1.0,1.0,0.1825
2026-01-07 05:45:00,3289.59,3292.49,3274.5,3278.15,18537.97,60831694.23129,4481.933,14056.037,0.3189,-11.440000000000055,-0.3478,-9574.104,18537.97,0.3189,1.0,1.0,-0.5165
2026-01-07 05:50:00,3278.14,3279.0,3271.46,3278.41,10611.996000000001,34753034.90148,4372.618,6239.378,0.7008,0.2699999999999818,0.0082,-1866.7599999999993,10611.996,0.7008,1.0,1.0,-0.1759
2026-01-07 05:55:00,3278.41,3278.55,3274.47,3274.65,4758.606,15590776.92657,1673.409,3085.197,0.5424,-3.7599999999997635,-0.1147,-1411.788,4758.606,0.5424,1.0,1.0,-0.2967
2026-01-07 06:00:00,3274.65,3285.0,3274.51,3283.3,7272.447,23862613.96092,5229.675,2042.772,2.5601,8.650000000000091,0.2642,3186.9030000000002,7272.447,2.5601,1.0,1.0,0.4382
2026-01-07 06:05:00,3283.31,3289.85,3279.55,3284.94,9255.471000000001,30396321.4536,5097.164,4158.307,1.2258,1.6300000000001091,0.0496,938.857,9255.471,1.2258,1.0,1.0,0.1014
2026-01-07 06:10:00,3284.93,3285.13,3273.12,3273.45,7505.033,24609937.87799,3120.543,4384.49,0.7117,-11.480000000000018,-0.3495,-1263.9469999999997,7505.032999999999,0.7117,1.0,1.0,-0.1684
2026-01-07 06:15:00,3273.44,3278.1,3267.31,3267.32,8635.542,28249110.33439,3131.285,5504.257,0.5689,-6.119999999999891,-0.187,-2372.9719999999998,8635.542,0.5689,1.0,1.0,-0.2748
2026-01-07 06:20:00,3267.32,3272.53,3266.23,3272.33,7358.999000000001,24056323.06311,3034.493,4324.506,0.7017,5.0099999999997635,0.1533,-1290.0130000000004,7358.999,0.7017,1.0,1.0,-0.1753
2026-01-07 06:25:00,3272.33,3273.85,3270.0,3271.86,3718.4629999999997,12165693.5305,2192.693,1525.77,1.4371,-0.4699999999997999,-0.0144,666.9230000000002,3718.463,1.4371,1.0,1.0,0.1794
2026-01-07 06:30:00,3271.85,3272.72,3267.55,3267.55,2500.2180000000003,8174716.64655,941.423,1558.795,0.6039,-4.299999999999727,-0.1314,-617.3720000000001,2500.218,0.6039,1.0,1.0,-0.2469
2026-01-07 06:35:00,3267.55,3269.97,3262.25,3267.89,8969.234,29294476.48816,5057.554,3911.68,1.2929,0.33999999999969077,0.0104,1145.8740000000003,8969.234,1.2929,1.0,1.0,0.1278
2026-01-07 06:40:00,3267.88,3272.33,3265.61,3269.79,3417.871,11175525.77348,2024.092,1393.779,1.4522,1.9099999999998545,0.0584,630.3130000000001,3417.871,1.4522,1.0,1.0,0.1844
2026-01-07 06:45:00,3269.79,3278.89,3268.8,3277.34,4383.995,14349775.41991,2410.484,1973.511,1.2214,7.550000000000182,0.2309,436.97299999999996,4383.995,1.2214,1.0,1.0,0.0997
2026-01-07 06:50:00,3277.35,3278.97,3271.75,3273.67,7310.463,23947717.22369,2835.542,4474.921,0.6337,-3.6799999999998363,-0.1123,-1639.3790000000004,7310.463,0.6337,1.0,1.0,-0.2243
2026-01-07 06:55:00,3273.67,3278.36,3272.84,3276.51,4590.027,15034490.54036,3076.542,1513.485,2.0328,2.8400000000001455,0.0868,1563.057,4590.027,2.0328,1.0,1.0,0.3405
2026-01-07 07:00:00,3276.5,3280.8,3275.0,3280.39,7232.311,23703329.40667,4344.779,2887.532,1.5047,3.8899999999998727,0.1187,1457.2470000000003,7232.311000000001,1.5047,1.0,1.0,0.2015
2026-01-07 07:05:00,3280.4,3286.0,3277.74,3285.79,9012.647,29586945.60604,5436.753,3575.894,1.5204,5.389999999999873,0.1643,1860.859,9012.646999999999,1.5204,1.0,1.0,0.2065
2026-01-07 07:10:00,3285.8,3287.6,3284.82,3287.37,8287.338,27236017.39743,3658.889,4628.449,0.7905,1.569999999999709,0.0478,-969.5599999999995,8287.338,0.7905,1.0,1.0,-0.117
2026-01-07 07:15:00,3287.37,3290.25,3283.85,3286.89,7318.939,24057160.204350002,3761.3,3557.639,1.0572,-0.4800000000000182,-0.0146,203.66100000000006,7318.939,1.0572,1.0,1.0,0.0278
2026-01-07 07:20:00,3286.89,3287.37,3280.54,3281.0,6291.79,20655555.03635,1727.289,4564.501,0.3784,-5.889999999999873,-0.1792,-2837.2120000000004,6291.79,0.3784,1.0,1.0,-0.4509
2026-01-07 07:25:00,3281.0,3287.7,3279.47,3287.2,6150.146,20193468.5716,3356.936,2793.21,1.2018,6.199999999999818,0.189,563.7260000000001,6150.146000000001,1.2018,1.0,1.0,0.0917
2026-01-07 07:30:00,3287.2,3292.77,3286.0,3287.94,8557.823,28146444.42822,6043.872,2513.951,2.4041,0.7400000000002365,0.0225,3529.9210000000003,8557.823,2.4041,1.0,1.0,0.4125
2026-01-07 07:35:00,3287.94,3291.04,3287.0,3287.93,3574.788,11758491.00825,1951.328,1623.46,1.202,-0.010000000000218279,-0.0003,327.86799999999994,3574.788,1.202,1.0,1.0,0.0917
2026-01-07 07:40:00,3287.92,3290.34,3287.11,3289.81,3126.283,10282268.98667,1408.193,1718.09,0.8196,1.8899999999998727,0.0575,-309.89699999999993,3126.283,0.8196,1.0,1.0,-0.0991
2026-01-07 07:45:00,3289.82,3302.99,3289.81,3293.08,32105.068999999996,105854721.88444,20235.319,11869.75,1.7048,3.2599999999997635,0.0991,8365.569,32105.069,1.7048,1.0,1.0,0.2606
2026-01-07 07:50:00,3293.08,3296.84,3291.78,3294.99,7159.887000000001,23588413.03725,3736.496,3423.391,1.0915,1.9099999999998545,0.058,313.105,7159.887000000001,1.0915,1.0,1.0,0.0437
2026-01-07 07:55:00,3295.0,3297.85,3294.01,3295.42,6383.793000000001,21041878.366949998,3144.488,3239.305,0.9707,0.42000000000007276,0.0127,-94.81700000000001,6383.793,0.9707,1.0,1.0,-0.0149
2026-01-07 08:00:00,3295.43,3295.45,3288.05,3289.79,7922.392,26076362.63159,2373.78,5548.612,0.4278,-5.639999999999873,-0.1711,-3174.832,7922.392,0.4278,1.0,1.0,-0.4007
2026-01-07 08:05:00,3289.79,3293.89,3286.35,3287.71,7155.759,23532685.76171,2390.008,4765.751,0.5015,-2.0799999999999272,-0.0632,-2375.7430000000004,7155.759,0.5015,1.0,1.0,-0.332
2026-01-07 08:10:00,3287.71,3289.09,3283.43,3285.96,6884.721,22624053.72281,3329.932,3554.789,0.9367,-1.75,-0.0532,-224.85700000000043,6884.721,0.9367,1.0,1.0,-0.0327
2026-01-07 08:15:00,3285.95,3286.89,3281.31,3283.22,7590.345,24926674.34671,2723.098,4867.247,0.5595,-2.730000000000018,-0.0831,-2144.1490000000003,7590.345,0.5595,1.0,1.0,-0.2825
2026-01-07 08:20:00,3283.22,3288.79,3281.82,3283.21,5758.035,18919843.76436,3545.049,2212.986,1.6019,-0.009999999999763531,-0.0003,1332.063,5758.035,1.6019,1.0,1.0,0.2313
2026-01-07 08:25:00,3283.2,3284.83,3278.16,3279.63,9522.262,31247812.27444,4060.815,5461.447,0.7435,-3.569999999999709,-0.1087,-1400.632,9522.262,0.7435,1.0,1.0,-0.1471
2026-01-07 08:30:00,3279.63,3280.0,3274.35,3276.25,12258.706,40165744.49036,4669.991,7588.715,0.6154,-3.380000000000109,-0.1031,-2918.724,12258.706,0.6154,1.0,1.0,-0.2381
2026-01-07 08:35:00,3276.25,3279.86,3275.57,3275.62,6727.007,22050040.24718,4017.128,2709.879,1.4824,-0.6300000000001091,-0.0192,1307.2490000000003,6727.007,1.4824,1.0,1.0,0.1943
2026-01-07 08:40:00,3275.62,3275.63,3268.0,3272.63,17704.28,57920900.890379995,8625.644,9078.636,0.9501,-2.9899999999997817,-0.0913,-452.9920000000002,17704.28,0.9501,1.0,1.0,-0.0256
2026-01-07 08:45:00,3272.63,3274.61,3266.67,3266.96,12950.657,42359305.53159,7589.972,5360.685,1.4159,-5.670000000000073,-0.1733,2229.2869999999994,12950.657,1.4159,1.0,1.0,0.1721
2026-01-07 08:50:00,3266.95,3269.74,3265.0,3267.63,10583.741,34576038.85453,6478.502,4105.239,1.5781,0.680000000000291,0.0208,2373.263000000001,10583.741,1.5781,1.0,1.0,0.2242
2026-01-07 08:55:00,3267.62,3269.63,3253.87,3256.11,25225.156,82255736.77313,9538.865,15686.291,0.6081,-11.509999999999764,-0.3522,-6147.4259999999995,25225.156,0.6081,1.0,1.0,-0.2437
2026-01-07 09:00:00,3256.11,3266.43,3255.79,3265.11,16462.079,53706408.18982,10266.262,6195.817,1.657,9.0,0.2764,4070.4450000000006,16462.079,1.657,1.0,1.0,0.2473
2026-01-07 09:05:00,3265.11,3269.51,3261.55,3267.61,7278.972,23771667.75519,4406.354,2872.618,1.5339,2.5,0.0766,1533.7360000000003,7278.972,1.5339,1.0,1.0,0.2107
2026-01-07 09:10:00,3267.6,3271.83,3265.74,3266.06,5390.373,17618903.792940002,2942.43,2447.943,1.202,-1.5399999999999636,-0.0471,494.4869999999996,5390.373,1.202,1.0,1.0,0.0917
2026-01-07 09:15:00,3266.07,3266.07,3247.15,3249.19,35205.775,114555743.02026999,10795.217,24410.558,0.4422,-16.88000000000011,-0.5168,-13615.341,35205.775,0.4422,1.0,1.0,-0.3867
2026-01-07 09:20:00,3249.2,3258.71,3245.22,3256.76,19997.746,65033495.702369995,12364.495,7633.251,1.6198,7.5600000000004,0.2327,4731.244000000001,19997.746,1.6198,1.0,1.0,0.2366
2026-01-07 09:25:00,3256.76,3262.93,3253.75,3254.6,10609.703000000001,34577617.392689995,5780.404,4829.299,1.1969,-2.1600000000003092,-0.0663,951.1050000000005,10609.703000000001,1.1969,1.0,1.0,0.0896
2026-01-07 09:30:00,3254.6,3255.8,3247.23,3249.85,8241.182999999999,26785480.39404,3415.379,4825.804,0.7077,-4.75,-0.1459,-1410.4250000000002,8241.183,0.7077,1.0,1.0,-0.1711
2026-01-07 09:35:00,3249.85,3253.6,3244.01,3250.38,10707.758,34778511.25095,4280.049,6427.709,0.6659,0.5300000000002001,0.0163,-2147.66,10707.758,0.6659,1.0,1.0,-0.2006
2026-01-07 09:40:00,3250.38,3250.89,3244.44,3244.69,6181.842,20071871.29243,3158.561,3023.281,1.0447,-5.690000000000055,-0.1751,135.2800000000002,6181.842000000001,1.0447,1.0,1.0,0.0219
2026-01-07 09:45:00,3244.7,3248.01,3239.0,3242.37,12643.906,41003380.898169994,4458.07,8185.836,0.5446,-2.3299999999999272,-0.0718,-3727.7660000000005,12643.905999999999,0.5446,1.0,1.0,-0.2948
2026-01-07 09:50:00,3242.37,3245.5,3238.0,3242.46,11255.542,36474493.10831,5045.321,6210.221,0.8124,0.09000000000014552,0.0028,-1164.8999999999996,11255.542,0.8124,1.0,1.0,-0.1035
2026-01-07 09:55:00,3242.47,3245.83,3240.68,3244.11,9927.943,32207135.8471,7586.769,2341.174,3.2406,1.6400000000003274,0.0506,5245.595,9927.943,3.2406,1.0,1.0,0.5284
2026-01-07 10:00:00,3244.1,3247.09,3238.47,3243.39,10300.025,33405450.86137,5520.089,4779.936,1.1548,-0.7100000000000364,-0.0219,740.1530000000002,10300.025,1.1548,1.0,1.0,0.0719
2026-01-07 10:05:00,3243.4,3252.72,3243.4,3247.36,11300.626,36714624.12902,7172.204,4128.422,1.7373,3.9600000000000364,0.1221,3043.782,11300.626,1.7373,1.0,1.0,0.2693
2026-01-07 10:10:00,3247.37,3252.41,3246.0,3251.64,8001.1720000000005,25995406.293640003,6214.683,1786.489,3.4787,4.269999999999982,0.1315,4428.1939999999995,8001.1720000000005,3.4787,1.0,1.0,0.5534
2026-01-07 10:15:00,3251.63,3251.64,3245.37,3245.98,5387.185,17503778.75563,2744.809,2642.376,1.0388,-5.650000000000091,-0.1738,102.43299999999999,5387.185,1.0388,1.0,1.0,0.019
2026-01-07 10:20:00,3245.98,3250.09,3245.8,3246.42,4812.786,15632771.72149,3202.099,1610.687,1.988,0.44000000000005457,0.0136,1591.4120000000003,4812.786,1.988,1.0,1.0,0.3307
2026-01-07 10:25:00,3246.42,3253.87,3246.42,3249.01,6806.581,22129075.13518,4125.022,2681.559,1.5383,2.5900000000001455,0.0798,1443.4629999999997,6806.581,1.5383,1.0,1.0,0.2121
2026-01-07 10:30:00,3249.01,3252.26,3245.38,3252.25,4370.411,14197008.61997,2416.36,1954.051,1.2366,3.2399999999997817,0.0997,462.3090000000002,4370.411,1.2366,1.0,1.0,0.1058
2026-01-07 10:35:00,3252.25,3262.72,3251.0,3261.47,11128.006,36241558.39919,7056.386,4071.62,1.7331,9.2199999999998,0.2835,2984.7660000000005,11128.006000000001,1.7331,1.0,1.0,0.2682
2026-01-07 10:40:00,3261.48,3263.79,3258.9,3263.44,11123.582,36274332.652720004,6368.467,4755.115,1.3393,1.9600000000000364,0.0601,1613.3519999999999,11123.581999999999,1.3393,1.0,1.0,0.145
2026-01-07 10:45:00,3263.45,3265.8,3259.78,3265.04,7368.499,24041238.41688,3820.967,3547.532,1.0771,1.5900000000001455,0.0487,273.43499999999995,7368.499,1.0771,1.0,1.0,0.0371
2026-01-07 10:50:00,3265.04,3270.74,3262.55,3269.3,11838.096000000001,38683566.30031,7751.086,4087.01,1.8965,4.260000000000218,0.1305,3664.076,11838.096000000001,1.8965,1.0,1.0,0.3095
2026-01-07 10:55:00,3269.31,3272.9,3266.57,3268.59,11342.422,37087812.53802,4119.14,7223.282,0.5703,-0.7199999999997999,-0.022,-3104.142,11342.422,0.5703,1.0,1.0,-0.2737
2026-01-07 11:00:00,3268.59,3274.69,3268.59,3272.57,11285.606,36937838.9509,5653.237,5632.369,1.0037,3.980000000000018,0.1218,20.868000000000393,11285.606,1.0037,1.0,1.0,0.0018
2026-01-07 11:05:00,3272.58,3273.0,3267.2,3270.01,8097.622,26474754.16304,2008.863,6088.759,0.3299,-2.569999999999709,-0.0785,-4079.8959999999997,8097.622,0.3299,1.0,1.0,-0.5038
2026-01-07 11:10:00,3270.0,3272.5,3269.92,3270.87,5000.254,16358496.36778,2881.219,2119.035,1.3597,0.8699999999998909,0.0266,762.1840000000002,5000.254,1.3597,1.0,1.0,0.1524
2026-01-07 11:15:00,3270.86,3278.5,3268.74,3277.98,11314.671,37050675.48675,7616.346,3698.325,2.0594,7.119999999999891,0.2177,3918.0209999999997,11314.670999999998,2.0594,1.0,1.0,0.3463
2026-01-07 11:20:00,3277.98,3281.0,3275.32,3278.01,9880.045,32388370.32248,5454.998,4425.047,1.2328,0.03000000000020009,0.0009,1029.951,9880.044999999998,1.2328,1.0,1.0,0.1042
2026-01-07 11:25:00,3278.01,3278.02,3273.4,3273.4,4617.34,15122252.12083,1592.682,3024.658,0.5266,-4.610000000000127,-0.1406,-1431.9759999999999,4617.34,0.5266,1.0,1.0,-0.3101
2026-01-07 11:30:00,3273.4,3274.87,3267.7,3269.24,8678.271,28384748.809710003,2513.77,6164.501,0.4078,-4.160000000000309,-0.1271,-3650.731,8678.271,0.4078,1.0,1.0,-0.4207
2026-01-07 11:35:00,3269.25,3270.21,3266.34,3268.04,5257.186,17178271.63201,1800.172,3457.014,0.5207,-1.2100000000000364,-0.037,-1656.842,5257.186,0.5207,1.0,1.0,-0.3152
2026-01-07 11:40:00,3268.03,3268.5,3263.64,3265.56,6336.629,20694488.17369,2664.342,3672.287,0.7255,-2.4700000000002547,-0.0756,-1007.9449999999997,6336.629,0.7255,1.0,1.0,-0.1591
2026-01-07 11:45:00,3265.56,3267.67,3263.5,3263.66,3613.871,11801537.2431,1539.087,2074.784,0.7418,-1.900000000000091,-0.0582,-535.6970000000001,3613.871,0.7418,1.0,1.0,-0.1482
2026-01-07 11:50:00,3263.65,3267.39,3263.5,3266.0,8725.637999999999,28491906.31035,6538.809,2186.829,2.9901,2.349999999999909,0.072,4351.98,8725.638,2.9901,1.0,1.0,0.4988
2026-01-07 11:55:00,3266.0,3266.14,3264.0,3265.43,4563.094,14899710.72095,2307.608,2255.486,1.0231,-0.5700000000001637,-0.0175,52.1220000000003,4563.094,1.0231,1.0,1.0,0.0114
2026-01-07 12:00:00,3265.43,3269.79,3263.01,3269.26,5865.38,19156472.38635,3471.147,2394.233,1.4498,3.830000000000382,0.1173,1076.9139999999998,5865.38,1.4498,1.0,1.0,0.1836
2026-01-07 12:05:00,3269.26,3270.27,3264.2,3264.75,6767.214,22115588.849940002,1401.896,5365.318,0.2613,-4.510000000000218,-0.138,-3963.4220000000005,6767.214,0.2613,1.0,1.0,-0.5857
2026-01-07 12:10:00,3264.74,3265.0,3258.37,3263.28,11374.828000000001,37104219.28887,6696.395,4678.433,1.4313,-1.4599999999995816,-0.0447,2017.9620000000004,11374.828000000001,1.4313,1.0,1.0,0.1774
2026-01-07 12:15:00,3263.28,3265.53,3259.09,3262.35,8850.073,28872260.17919,6670.075,2179.998,3.0597,-0.930000000000291,-0.0285,4490.076999999999,8850.073,3.0597,1.0,1.0,0.5073
2026-01-07 12:20:00,3262.35,3265.0,3262.08,3262.45,4958.493,16184301.70992,1051.975,3906.518,0.2693,0.09999999999990905,0.0031,-2854.543,4958.493,0.2693,1.0,1.0,-0.5757
2026-01-07 12:25:00,3262.44,3263.99,3261.36,3261.56,3947.808,12880376.00242,1015.358,2932.45,0.3462,-0.8800000000001091,-0.027,-1917.0919999999999,3947.808,0.3462,1.0,1.0,-0.4856
2026-01-07 12:30:00,3261.56,3262.48,3260.0,3260.0,1845.97,6020554.31524,831.427,1014.543,0.8195,-1.5599999999999454,-0.0478,-183.11599999999999,1845.97,0.8195,1.0,1.0,-0.0992
2026-01-07 12:35:00,3260.01,3261.09,3252.0,3253.26,14234.512999999999,46351235.73628,4752.525,9481.988,0.5012,-6.75,-0.2071,-4729.463,14234.512999999999,0.5012,1.0,1.0,-0.3323
2026-01-07 12:40:00,3253.25,3261.7,3252.96,3261.0,6004.705,19566202.496600002,4080.927,1923.778,2.1213,7.75,0.2382,2157.1490000000003,6004.705,2.1213,1.0,1.0,0.3592
2026-01-07 12:45:00,3261.0,3261.0,3257.59,3258.05,3810.478,12421243.65325,1325.225,2485.253,0.5332,-2.949999999999818,-0.0905,-1160.0280000000002,3810.478,0.5332,1.0,1.0,-0.3044
2026-01-07 12:50:00,3258.05,3258.9,3254.82,3256.05,3541.767,11534258.45672,2075.611,1466.156,1.4157,-2.0,-0.0614,609.4549999999999,3541.767,1.4157,1.0,1.0,0.1721
2026-01-07 12:55:00,3256.05,3257.29,3254.48,3255.21,6783.541,22089750.120190002,4191.944,2591.597,1.6175,-0.8400000000001455,-0.0258,1600.3470000000002,6783.541000000001,1.6175,1.0,1.0,0.2359
